count,date,close,ma200,deviation,average,sigma
2286,2020-01-07,1.1197994947433472,1.1174994856119156,1.002058174666785,0.989716754897388,0.04098440652198815
2287,2020-01-08,1.1154738664627075,1.1174081778526306,0.9982689303441109,0.9897208507668549,0.040975018308970435
2288,2020-01-09,1.1113210916519165,1.1173112326860428,0.9946387892120928,0.9897232049738655,0.04096535105179568
2289,2020-01-10,1.1111111640930176,1.1172097837924957,0.9945412045365593,0.9897255102368142,0.04095568508615617
2290,2020-01-13,1.1116669178009033,1.1171689516305923,0.9950750208178822,0.9897280685871639,0.04094605763178508
2291,2020-01-14,1.1135733127593994,1.117120607495308,0.9968246089884046,0.9897314608148889,0.040936564008956185
2292,2020-01-15,1.113089919090271,1.1170564407110215,0.9964491305217973,0.9897346704038555,0.040927046723825834
2293,2020-01-16,1.1154004335403442,1.1169897198677063,0.9985771701394438,0.9897388931830988,0.040917729165736945
2294,2020-01-17,1.1139578819274902,1.1168939793109893,0.9973711941886281,0.9897425362862045,0.04090830212010117
2295,2020-01-20,1.1094592809677124,1.1167870861291886,0.9934384940043723,0.9897442996248103,0.04089862193342968
2296,2020-01-21,1.109693169593811,1.116675665974617,0.9937470685593279,0.9897462084321227,0.040888962458041064
2297,2020-01-22,1.108561396598816,1.116550374031067,0.992844946705442,0.9897476854284399,0.040879272501736647
2298,2020-01-23,1.1096439361572266,1.1164211630821228,0.993929506937878,0.9897496777207265,0.04086963542270646
2299,2020-01-24,1.1055220365524292,1.116234813928604,0.9904027564429109,0.9897499887105945,0.04085990588256598
2300,2020-01-27,1.1025358438491821,1.1160599875450135,0.9878822430274736,0.9897490997312116,0.04085020111986117
2301,2020-01-28,1.101976990699768,1.1159219419956208,0.9875036498781314,0.9897480314867526,0.040840512332394996
2302,2020-01-29,1.1022562980651855,1.1157753229141236,0.9878837391620835,0.9897471449949194,0.04083082134634005
2303,2020-01-30,1.1016855239868164,1.115646327137947,0.9874863540429113,0.9897460704745049,0.04082114679203484
2304,2020-01-31,1.1029127836227417,1.1155350118875504,0.9886850451753628,0.9897455664244815,0.040811455954887235
2305,2020-02-03,1.1089794635772705,1.1154648971557617,0.9941858918240924,0.9897476748411005,0.0408018801463602
2306,2020-02-04,1.1062926054000854,1.1153844356536866,0.9918487025970801,0.9897486720066231,0.040792222206359814
2307,2020-02-05,1.1047282218933105,1.1153052079677581,0.9905165097420101,0.9897490362560232,0.04078254891142313
2308,2020-02-06,1.1002310514450073,1.1152044361829758,0.9865734171671536,0.989747530509656,0.040772937681706964
2309,2020-02-07,1.0982975959777832,1.1150724494457245,0.9849562658674962,0.9897452597681193,0.04076340808969892
